train_acc,train_loss,val_acc,val_loss,curr_epoch
0.7903368421052632,0.7201573,0.8564000000000002,0.42332423,0
0.8736842105263158,0.3680354,0.8711999999999999,0.3837111,1
0.8937684210526318,0.3026186,0.8860000000000001,0.34197673,2
0.9085263157894736,0.25911367,0.8936,0.32600552,3
0.9160842105263157,0.239528,0.8956000000000001,0.3180517,4
0.9239368421052632,0.21429469,0.8916,0.3336017,5
0.929178947368421,0.20070277,0.8999999999999999,0.29300162,6
0.933978947368421,0.18595745,0.8916,0.34160355,7
0.9394947368421053,0.1728912,0.9084,0.3142208,8
0.9395157894736842,0.16840519,0.9000000000000001,0.3510705,9
0.9400421052631579,0.16727984,0.8932000000000001,0.35623574,10
0.9677263157894738,0.09600851,0.924,0.24774633,11
0.9765052631578948,0.072237,0.9268000000000001,0.24349472,12
0.9805052631578949,0.060629755,0.9272,0.24271666,13
0.9822736842105264,0.056562748,0.9283999999999999,0.24192415,14
0.9838526315789474,0.051084824,0.9292,0.24327534,15
0.9850315789473685,0.04797637,0.9256,0.2502267,16
0.9866736842105265,0.04361233,0.9288,0.24870834,17
0.987242105263158,0.040679984,0.9304000000000001,0.25441867,18
0.9874736842105265,0.039327987,0.9296000000000001,0.256158,19
0.9889052631578948,0.036452778,0.9308000000000001,0.26155862,20
0.9909052631578948,0.031120304,0.9312,0.25879297,21
0.9909052631578948,0.032010004,0.93,0.25874633,22
0.9914526315789475,0.030784374,0.9304000000000001,0.25868237,23
0.9912421052631579,0.030309014,0.9324000000000001,0.2611171,24
